NomMunicipio,count,total_reclamacoes,media_reclamacoes,percentual
PITANGUEIRAS,90,98,1.0888888888888888,0.0018750445323076424
Taiaçu,90,94,1.0444444444444445,0.0018750445323076424
VIGIA,90,95,1.0555555555555556,0.0018750445323076424
Governador Archer,90,92,1.0222222222222221,0.0018750445323076424
CANUDOS,90,98,1.0888888888888888,0.0018750445323076424
INDAIAL,90,93,1.0333333333333334,0.0018750445323076424
Alto Caparaó,90,94,1.0444444444444445,0.0018750445323076424
Cruz do Espírito Santo,90,95,1.0555555555555556,0.0018750445323076424
São João do Soter,90,98,1.0888888888888888,0.0018750445323076424
AIUABA,90,99,1.1,0.0018750445323076424
JANDAÍRA,90,90,1.0,0.0018750445323076424
Santo Amaro do Maranhão,90,91,1.011111111111111,0.0018750445323076424
Dom Silvério,90,92,1.0222222222222221,0.0018750445323076424
Coronel Ezequiel,90,95,1.0555555555555556,0.0018750445323076424
VERDEJANTE,90,102,1.1333333333333333,0.0018750445323076424
Codajás,90,98,1.0888888888888888,0.0018750445323076424
PEDRA PRETA,90,94,1.0444444444444445,0.0018750445323076424
RIO BRILHANTE,90,95,1.0555555555555556,0.0018750445323076424
Santo Inácio,90,90,1.0,0.0018750445323076424
SIDROLÂNDIA,90,96,1.0666666666666667,0.0018750445323076424
Barra do Quaraí,90,95,1.0555555555555556,0.0018750445323076424
Barra Longa,90,90,1.0,0.0018750445323076424
RIO DO SUL,90,98,1.0888888888888888,0.0018750445323076424
Camargo,90,98,1.0888888888888888,0.0018750445323076424
TURMALINA,90,92,1.0222222222222221,0.0018750445323076424
Nazária,90,94,1.0444444444444445,0.0018750445323076424
Nova Iorque,90,97,1.0777777777777777,0.0018750445323076424
Nova Lacerda,90,95,1.0555555555555556,0.0018750445323076424
Palma,90,93,1.0333333333333334,0.0018750445323076424
MOZARLÂNDIA,90,100,1.1111111111111112,0.0018750445323076424
PRESIDENTE OLEGÁRIO,90,94,1.0444444444444445,0.0018750445323076424
Bacabeira,90,94,1.0444444444444445,0.0018750445323076424
Boqueirão do Piauí,90,101,1.1222222222222222,0.0018750445323076424
Sertão,90,94,1.0444444444444445,0.0018750445323076424
Riacho Frio,90,99,1.1,0.0018750445323076424
ITAGI,90,99,1.1,0.0018750445323076424
Erval Grande,90,91,1.011111111111111,0.0018750445323076424
Lafaiete Coutinho,89,97,1.0898876404494382,0.0018542107041708907
SÃO MIGUEL DO GUAMÁ,89,94,1.0561797752808988,0.0018542107041708907
SERRA DOURADA,89,149,1.6741573033707866,0.0018542107041708907
Faxinal do Soturno,89,93,1.0449438202247192,0.0018542107041708907
Remígio,89,94,1.0561797752808988,0.0018542107041708907
Mirassolândia,89,94,1.0561797752808988,0.0018542107041708907
GOIANÉSIA DO PARÁ,89,97,1.0898876404494382,0.0018542107041708907
Santa Rita do Trivelato,89,92,1.0337078651685394,0.0018542107041708907
Presidente Lucena,89,95,1.0674157303370786,0.0018542107041708907
PARAÚNA,89,94,1.0561797752808988,0.0018542107041708907
DRACENA,89,94,1.0561797752808988,0.0018542107041708907
Ibirama,89,93,1.0449438202247192,0.0018542107041708907
Jeriquara,89,90,1.0112359550561798,0.0018542107041708907
Cristinápolis,89,91,1.0224719101123596,0.0018542107041708907
Pequeri,89,94,1.0561797752808988,0.0018542107041708907
Bacuri,89,90,1.0112359550561798,0.0018542107041708907
Triunfo Potiguar,89,95,1.0674157303370786,0.0018542107041708907
Coronel Xavier Chaves,89,93,1.0449438202247192,0.0018542107041708907
ANAPU,89,92,1.0337078651685394,0.0018542107041708907
MUTUM,89,92,1.0337078651685394,0.0018542107041708907
CAPELA DO ALTO,89,94,1.0561797752808988,0.0018542107041708907
Jangada,89,99,1.1123595505617978,0.0018542107041708907
CAMPO ALEGRE DE LOURDES,89,99,1.1123595505617978,0.0018542107041708907
ARROIO DOS RATOS,89,123,1.3820224719101124,0.0018542107041708907
Alvarenga,89,96,1.0786516853932584,0.0018542107041708907
Laranja da Terra,88,92,1.0454545454545454,0.0018333768760341392
SALINAS,88,95,1.0795454545454546,0.0018333768760341392
Novo Horizonte do Oeste,88,111,1.2613636363636365,0.0018333768760341392
SÍTIO NOVO,88,92,1.0454545454545454,0.0018333768760341392
CANSANÇÃO,88,112,1.2727272727272727,0.0018333768760341392
IBIRAPITANGA,88,94,1.0681818181818181,0.0018333768760341392
Ichu,88,90,1.0227272727272727,0.0018333768760341392
André da Rocha,88,94,1.0681818181818181,0.0018333768760341392
Carvalhos,88,92,1.0454545454545454,0.0018333768760341392
ITUPIRANGA,88,96,1.0909090909090908,0.0018333768760341392
Pedra do Indaiá,88,92,1.0454545454545454,0.0018333768760341392
Córrego do Bom Jesus,88,97,1.1022727272727273,0.0018333768760341392
CAMPINORTE,88,98,1.1136363636363635,0.0018333768760341392
Pirpirituba,88,94,1.0681818181818181,0.0018333768760341392
Macedônia,88,96,1.0909090909090908,0.0018333768760341392
Fernando Pedroza,88,90,1.0227272727272727,0.0018333768760341392
Fama,88,89,1.0113636363636365,0.0018333768760341392
Juru,88,93,1.0568181818181819,0.0018333768760341392
Serra Caiada,88,94,1.0681818181818181,0.0018333768760341392
Murici dos Portelas,88,96,1.0909090909090908,0.0018333768760341392
Sobrália,88,92,1.0454545454545454,0.0018333768760341392
FRANCISCO SÁ,88,94,1.0681818181818181,0.0018333768760341392
FRECHEIRINHA,88,97,1.1022727272727273,0.0018333768760341392
CATOLÉ DO ROCHA,88,91,1.0340909090909092,0.0018333768760341392
Passagem,88,90,1.0227272727272727,0.0018333768760341392
CHORROCHÓ,88,105,1.1931818181818181,0.0018333768760341392
Senhora do Porto,88,92,1.0454545454545454,0.0018333768760341392
BOM JARDIM DE GOIÁS,88,95,1.0795454545454546,0.0018333768760341392
MATA GRANDE,88,105,1.1931818181818181,0.0018333768760341392
Santa Tereza,88,92,1.0454545454545454,0.0018333768760341392
BARROQUINHA,88,95,1.0795454545454546,0.0018333768760341392
SÃO BENTO DO SAPUCAÍ,88,88,1.0,0.0018333768760341392
SÃO JOÃO DO PARAÍSO,88,88,1.0,0.0018333768760341392
Joaquim Távora,87,92,1.0574712643678161,0.0018125430478973875
COXIM,87,94,1.0804597701149425,0.0018125430478973875
São João da Lagoa,87,89,1.0229885057471264,0.0018125430478973875
BELO CAMPO,87,93,1.0689655172413792,0.0018125430478973875
LAGUNA,87,89,1.0229885057471264,0.0018125430478973875
ELDORADO DOS CARAJÁS,87,91,1.0459770114942528,0.0018125430478973875
SANTALUZ,87,104,1.1954022988505748,0.0018125430478973875
MATINHOS,87,89,1.0229885057471264,0.0018125430478973875
Guaraqueçaba,87,94,1.0804597701149425,0.0018125430478973875
Cacaulândia,87,98,1.1264367816091954,0.0018125430478973875
Brejo do Cruz,87,91,1.0459770114942528,0.0018125430478973875
São José dos Ausentes,87,94,1.0804597701149425,0.0018125430478973875
Orindiúva,87,90,1.0344827586206897,0.0018125430478973875
Rubinéia,87,88,1.0114942528735633,0.0018125430478973875
BARRAS,87,106,1.2183908045977012,0.0018125430478973875
Lauro Muller,87,93,1.0689655172413792,0.0018125430478973875
Jampruca,87,87,1.0,0.0018125430478973875
Senador Modestino Gonçalves,87,92,1.0574712643678161,0.0018125430478973875
Cafeara,87,87,1.0,0.0018125430478973875
Várzea Branca,87,96,1.103448275862069,0.0018125430478973875
Gastão Vidigal,87,88,1.0114942528735633,0.0018125430478973875
São Francisco do Piauí,87,88,1.0114942528735633,0.0018125430478973875
Governador Nunes Freire,86,90,1.0465116279069768,0.001791709219760636
São João do Cariri,86,99,1.1511627906976745,0.001791709219760636
Gurinhém,86,91,1.058139534883721,0.001791709219760636
PIRACAIA,86,93,1.0813953488372092,0.001791709219760636
Rio Bonito do Iguaçu,86,98,1.1395348837209303,0.001791709219760636
CAÇU,86,96,1.1162790697674418,0.001791709219760636
Central de Minas,86,91,1.058139534883721,0.001791709219760636
MIRACEMA,86,95,1.1046511627906976,0.001791709219760636
Aquidabã,86,93,1.0813953488372092,0.001791709219760636
Juramento,86,88,1.0232558139534884,0.001791709219760636
Ribeirão Claro,86,91,1.058139534883721,0.001791709219760636
Morpará,86,89,1.0348837209302326,0.001791709219760636
CARIRÉ,86,98,1.1395348837209303,0.001791709219760636
SÃO MANUEL,86,96,1.1162790697674418,0.001791709219760636
SANTANA DO CARIRI,86,88,1.0232558139534884,0.001791709219760636
Acaiaca,86,90,1.0465116279069768,0.001791709219760636
CAFARNAUM,86,111,1.2906976744186047,0.001791709219760636
SÃO CRISTÓVÃO,86,92,1.069767441860465,0.001791709219760636
ITATIM,86,95,1.1046511627906976,0.001791709219760636
MAQUINÉ,86,96,1.1162790697674418,0.001791709219760636
Riozinho,86,93,1.0813953488372092,0.001791709219760636
Quevedos,86,95,1.1046511627906976,0.001791709219760636
Riversul,86,87,1.0116279069767442,0.001791709219760636
Porto dos Gaúchos,86,99,1.1511627906976745,0.001791709219760636
Jóia,86,90,1.0465116279069768,0.001791709219760636
Piedade do Rio Grande,85,86,1.011764705882353,0.0017708753916238842
Canabrava do Norte,85,95,1.1176470588235294,0.0017708753916238842
ÁLVARES FLORENCE,85,85,1.0,0.0017708753916238842
Ubaporanga,85,93,1.0941176470588236,0.0017708753916238842
Alto Boa Vista,85,89,1.0470588235294118,0.0017708753916238842
PARAOPEBA,85,86,1.011764705882353,0.0017708753916238842
Piedade de Caratinga,85,86,1.011764705882353,0.0017708753916238842
Estrela Dalva,85,88,1.035294117647059,0.0017708753916238842
Cuparaque,85,85,1.0,0.0017708753916238842
Lagoão,85,94,1.1058823529411765,0.0017708753916238842
Timburi,85,87,1.0235294117647058,0.0017708753916238842
Gavião,85,100,1.1764705882352942,0.0017708753916238842
Nipoã,85,90,1.0588235294117647,0.0017708753916238842
Itapuã do Oeste,85,100,1.1764705882352942,0.0017708753916238842
Icaraíma,85,98,1.1529411764705881,0.0017708753916238842
São Francisco do Glória,85,85,1.0,0.0017708753916238842
Vermelho Novo,85,100,1.1764705882352942,0.0017708753916238842
Taiúva,85,86,1.011764705882353,0.0017708753916238842
Santa Isabel do Ivaí,85,91,1.0705882352941176,0.0017708753916238842
ARARANGUÁ,85,85,1.0,0.0017708753916238842
Santana da Ponte Pensa,85,85,1.0,0.0017708753916238842
Bonfim do Piauí,85,99,1.1647058823529413,0.0017708753916238842
Carmésia,85,89,1.0470588235294118,0.0017708753916238842
Bom Retiro,85,91,1.0705882352941176,0.0017708753916238842
Capela Nova,85,88,1.035294117647059,0.0017708753916238842
Coronel Macedo,85,93,1.0941176470588236,0.0017708753916238842
Porto,85,95,1.1176470588235294,0.0017708753916238842
Major Sales,85,92,1.0823529411764705,0.0017708753916238842
VARZELÂNDIA,85,86,1.011764705882353,0.0017708753916238842
IRANDUBA,85,87,1.0235294117647058,0.0017708753916238842
Pirapemas,85,91,1.0705882352941176,0.0017708753916238842
Bannach,84,87,1.0357142857142858,0.0017500415634871327
GRAJAÚ,84,86,1.0238095238095237,0.0017500415634871327
Campestre do Maranhão,84,98,1.1666666666666667,0.0017500415634871327
Ibituruna,84,86,1.0238095238095237,0.0017500415634871327
IBIRAJUBA,84,100,1.1904761904761905,0.0017500415634871327
Amparo da Serra,84,86,1.0238095238095237,0.0017500415634871327
ARARUNA,84,84,1.0,0.0017500415634871327
ALMADINA,84,90,1.0714285714285714,0.0017500415634871327
MUCAMBO,84,96,1.1428571428571428,0.0017500415634871327
Guimarães,84,93,1.1071428571428572,0.0017500415634871327
Areias,84,85,1.0119047619047619,0.0017500415634871327
ARACATU,84,97,1.1547619047619047,0.0017500415634871327
VITÓRIA DO XINGU,84,89,1.0595238095238095,0.0017500415634871327
PILAR DO SUL,84,88,1.0476190476190477,0.0017500415634871327
Castanheiras,84,91,1.0833333333333333,0.0017500415634871327
PAU DOS FERROS,84,88,1.0476190476190477,0.0017500415634871327
Guaraniaçu,84,88,1.0476190476190477,0.0017500415634871327
SANTA MARIA MADALENA,84,85,1.0119047619047619,0.0017500415634871327
DOMINGOS MARTINS,84,88,1.0476190476190477,0.0017500415634871327
SÃO MARCOS,84,88,1.0476190476190477,0.0017500415634871327
CUNHA,84,86,1.0238095238095237,0.0017500415634871327
CARMO DO PARANAÍBA,84,86,1.0238095238095237,0.0017500415634871327
MACAU,84,91,1.0833333333333333,0.0017500415634871327
Vale do Anari,84,94,1.119047619047619,0.0017500415634871327
São Jorge D'Oeste,84,91,1.0833333333333333,0.0017500415634871327
Cocal de Telha,84,89,1.0595238095238095,0.0017500415634871327
Frutuoso Gomes,84,92,1.0952380952380953,0.0017500415634871327
SAUBARA,84,89,1.0595238095238095,0.0017500415634871327
SÃO JOSÉ DO JACUÍPE,84,84,1.0,0.0017500415634871327
Uraí,84,85,1.0119047619047619,0.0017500415634871327
ITAGIBÁ,84,88,1.0476190476190477,0.0017500415634871327
CHORÓ,84,96,1.1428571428571428,0.0017500415634871327
Francisco Badaró,83,85,1.0240963855421688,0.0017292077353503815
Brasileira,83,87,1.0481927710843373,0.0017292077353503815
Malhador,83,84,1.0120481927710843,0.0017292077353503815
Icatu,83,86,1.036144578313253,0.0017292077353503815
Boqueirão do Leão,83,88,1.0602409638554218,0.0017292077353503815
BOM JESUS DOS PERDÕES,83,90,1.0843373493975903,0.0017292077353503815
Berilo,83,88,1.0602409638554218,0.0017292077353503815
Veríssimo,83,84,1.0120481927710843,0.0017292077353503815
Bela Vista do Paraíso,83,87,1.0481927710843373,0.0017292077353503815
CHAPADINHA,83,83,1.0,0.0017292077353503815
Corumbiara,83,88,1.0602409638554218,0.0017292077353503815
TEOFILÂNDIA,83,104,1.2530120481927711,0.0017292077353503815
IPAUMIRIM,83,91,1.0963855421686748,0.0017292077353503815
DOM ELISEU,83,89,1.072289156626506,0.0017292077353503815
Tonantins,83,87,1.0481927710843373,0.0017292077353503815
CORRENTE,83,95,1.144578313253012,0.0017292077353503815
SANTA CRUZ DO RIO PARDO,83,88,1.0602409638554218,0.0017292077353503815
Tupandi,83,86,1.036144578313253,0.0017292077353503815
SALITRE,83,89,1.072289156626506,0.0017292077353503815
BARRA DE SANTO ANTÔNIO,83,86,1.036144578313253,0.0017292077353503815
São Martinho,83,86,1.036144578313253,0.0017292077353503815
Primeiro de Maio,83,83,1.0,0.0017292077353503815
ALOÂNDIA,83,84,1.0120481927710843,0.0017292077353503815
Guarará,83,89,1.072289156626506,0.0017292077353503815
PINDOBAÇU,83,92,1.108433734939759,0.0017292077353503815
TEJUÇUOCA,82,86,1.048780487804878,0.0017083739072136297
Dilermando de Aguiar,82,90,1.0975609756097562,0.0017083739072136297
Barro Duro,82,84,1.024390243902439,0.0017083739072136297
Bituruna,82,85,1.0365853658536586,0.0017083739072136297
Sardoá,82,87,1.0609756097560976,0.0017083739072136297
Vila Nova do Sul,82,89,1.0853658536585367,0.0017083739072136297
ITAPIRAPUÃ,82,85,1.0365853658536586,0.0017083739072136297
Chuvisca,82,89,1.0853658536585367,0.0017083739072136297
Chapada,82,85,1.0365853658536586,0.0017083739072136297
Assunção,82,83,1.0121951219512195,0.0017083739072136297
ENCRUZILHADA,82,84,1.024390243902439,0.0017083739072136297
CONSELHEIRO PENA,82,82,1.0,0.0017083739072136297
PAU D'ARCO,82,92,1.1219512195121952,0.0017083739072136297
São José do Xingu,82,85,1.0365853658536586,0.0017083739072136297
CALUMBI,82,86,1.048780487804878,0.0017083739072136297
Itatuba,82,89,1.0853658536585367,0.0017083739072136297
SERRA NEGRA,82,89,1.0853658536585367,0.0017083739072136297
Urbano Santos,82,87,1.0609756097560976,0.0017083739072136297
IBIRAPUÃ,82,97,1.1829268292682926,0.0017083739072136297
Lambari D'Oeste,82,88,1.0731707317073171,0.0017083739072136297
Lima Campos,82,84,1.024390243902439,0.0017083739072136297
Jauru,82,88,1.0731707317073171,0.0017083739072136297
Costa Marques,82,94,1.146341463414634,0.0017083739072136297
São Sebastião do Uatumã,82,84,1.024390243902439,0.0017083739072136297
Pancas,82,90,1.0975609756097562,0.0017083739072136297
TAIOBEIRAS,82,86,1.048780487804878,0.0017083739072136297
TIETÊ,82,90,1.0975609756097562,0.0017083739072136297
BURITIRAMA,81,88,1.0864197530864197,0.0016875400790768783
Piquerobi,81,105,1.2962962962962963,0.0016875400790768783
São Felipe D'Oeste,81,88,1.0864197530864197,0.0016875400790768783
CAMBUCI,81,82,1.0123456790123457,0.0016875400790768783
Trizidela do Vale,81,81,1.0,0.0016875400790768783
Roque Gonzales,81,83,1.0246913580246915,0.0016875400790768783
ARAQUARI,81,83,1.0246913580246915,0.0016875400790768783
Matinha,81,83,1.0246913580246915,0.0016875400790768783
Francisco Alves,81,91,1.123456790123457,0.0016875400790768783
AMERICANO DO BRASIL,81,96,1.1851851851851851,0.0016875400790768783
SANTO ANTÔNIO DO LEVERGER,81,89,1.0987654320987654,0.0016875400790768783
Lagoa,81,86,1.0617283950617284,0.0016875400790768783
Igarapé Grande,81,85,1.0493827160493827,0.0016875400790768783
Ivorá,81,91,1.123456790123457,0.0016875400790768783
Ibirarema,81,86,1.0617283950617284,0.0016875400790768783
RURÓPOLIS,81,85,1.0493827160493827,0.0016875400790768783
MANHUAÇU,81,83,1.0246913580246915,0.0016875400790768783
Santana do Jacaré,81,85,1.0493827160493827,0.0016875400790768783
CARDEAL DA SILVA,81,91,1.123456790123457,0.0016875400790768783
Murutinga do Sul,81,91,1.123456790123457,0.0016875400790768783
VALENTE,81,92,1.1358024691358024,0.0016875400790768783
Dom Expedito Lopes,81,81,1.0,0.0016875400790768783
MÃE DO RIO,81,96,1.1851851851851851,0.0016875400790768783
Conceição de Ipanema,81,91,1.123456790123457,0.0016875400790768783
União do Sul,81,86,1.0617283950617284,0.0016875400790768783
SÃO FIDÉLIS,81,87,1.0740740740740742,0.0016875400790768783
Floraí,81,86,1.0617283950617284,0.0016875400790768783
Bodó,81,86,1.0617283950617284,0.0016875400790768783
Mar Vermelho,81,90,1.1111111111111112,0.0016875400790768783
Catas Altas da Noruega,81,88,1.0864197530864197,0.0016875400790768783
IBIPEBA,81,85,1.0493827160493827,0.0016875400790768783
Rio Grande do Piauí,81,84,1.037037037037037,0.0016875400790768783
Puxinanã,81,82,1.0123456790123457,0.0016875400790768783
Canitar,80,83,1.0375,0.0016667062509401265
Maetinga,80,82,1.025,0.0016667062509401265
Pio IX,80,88,1.1,0.0016667062509401265
Mamborê,80,84,1.05,0.0016667062509401265
Virgolândia,80,85,1.0625,0.0016667062509401265
Florínea,80,84,1.05,0.0016667062509401265
Rodeio,80,84,1.05,0.0016667062509401265
Tumiritinga,80,80,1.0,0.0016667062509401265
Água Nova,80,88,1.1,0.0016667062509401265
Serra Azul de Minas,80,81,1.0125,0.0016667062509401265
CERQUILHO,80,91,1.1375,0.0016667062509401265
Benedito Leite,80,82,1.025,0.0016667062509401265
ITANAGRA,80,88,1.1,0.0016667062509401265
Doutor Ricardo,80,87,1.0875,0.0016667062509401265
Barão de Cotegipe,80,89,1.1125,0.0016667062509401265
Morro do Pilar,80,83,1.0375,0.0016667062509401265
ITAGUAÇU DA BAHIA,80,127,1.5875,0.0016667062509401265
Divinolândia de Minas,80,83,1.0375,0.0016667062509401265
Vargem Bonita,80,80,1.0,0.0016667062509401265
